pubmed,journal,year,se,z_score
27765733,The American journal of sports medicine,2017,0.01709456894973477,2.294337650080955
27765733,The American journal of sports medicine,2017,0.28810814983032235,-2.0125029284816094
27765733,The American journal of sports medicine,2017,0.43624526485045606,-2.1004026993582556
27637264,The American journal of sports medicine,2017,0.24259599231174614,-2.464331727242116
27637264,The American journal of sports medicine,2017,0.07280251535495678,3.1745018676425625
27604190,The American journal of sports medicine,2017,0.4050936806217407,2.459209814186777
27604190,The American journal of sports medicine,2017,0.32372032553352204,2.9753285221915005
27604190,The American journal of sports medicine,2017,0.3016273967940379,2.1901988873559892
27604190,The American journal of sports medicine,2017,0.30309561001475666,3.0244273476968258
27604190,The American journal of sports medicine,2017,0.33561357033544753,2.024814510215601
27573356,The American journal of sports medicine,2017,0.041121919730270774,28.95992143821635
27528613,The American journal of sports medicine,2016,0.014416380169219992,-8.867230886628414
27528613,The American journal of sports medicine,2016,0.035000286100378815,2.462199765850477
27528613,The American journal of sports medicine,2016,0.028774360751363352,-12.395581852216575
27519678,The American journal of sports medicine,2017,0.21976594269876534,-3.533435526738506
27519675,The American journal of sports medicine,2016,0.18441363307187192,4.1255400501613115
27519675,The American journal of sports medicine,2016,0.14386108394896402,-5.706759114654525
27519675,The American journal of sports medicine,2016,0.13789989616447149,-2.6908191500613534
27519675,The American journal of sports medicine,2016,0.08777963309486536,3.2488053569950943
27519675,The American journal of sports medicine,2016,0.11928492071815575,2.263715611221937
27511792,The American journal of sports medicine,2016,0.04205985795669233,3.3229294906099534
27511792,The American journal of sports medicine,2016,0.05356456329705732,3.247544578282681
27511792,The American journal of sports medicine,2016,0.09034995247974839,-0.45182087427666623
27511792,The American journal of sports medicine,2016,0.0950200533448617,3.235997970154668
27511792,The American journal of sports medicine,2016,0.10965728602865395,2.6689481799352954
27507844,The American journal of sports medicine,2016,0.22744849981729173,2.8680126998582085
27507844,The American journal of sports medicine,2016,1.1000418959907041,2.071096027095548
27507844,The American journal of sports medicine,2016,1.1114053129310184,-2.0717780149184515
27507844,The American journal of sports medicine,2016,1.2101904843280005,2.8942136971663213
27507844,The American journal of sports medicine,2016,0.9732044113737283,1.7328311851667315
27507844,The American journal of sports medicine,2016,0.35073103706537445,-2.3407696077858193
27507844,The American journal of sports medicine,2016,1.1047038943580072,3.1143350832621235
27501833,The American journal of sports medicine,2016,0.2127346261329152,1.2332936543370594
27501833,The American journal of sports medicine,2016,0.2199549771948672,0.7137994821120532
27501833,The American journal of sports medicine,2016,0.36976358743403626,-1.9849687747069915
27501833,The American journal of sports medicine,2016,0.2284478748212221,2.244816796085266
27496908,The American journal of sports medicine,2016,0.12385403463818898,0
27496908,The American journal of sports medicine,2016,0.5304697810407745,-2.269635043043843
27496908,The American journal of sports medicine,2016,0.10343497655820522,-2.1573316757957763
27480978,The American journal of sports medicine,2016,0.23159486306844143,2.7027302012373076
27407087,The American journal of sports medicine,2016,1.7494960899835836,2.1085382672381683
27407087,The American journal of sports medicine,2016,1.630888418964576,2.246359471027197
27407087,The American journal of sports medicine,2016,1.6819218067168817,1.8101450528585175
27407087,The American journal of sports medicine,2016,0.9157563915696589,2.2707365854313655
27217523,The American journal of sports medicine,2016,0.5672969936584008,2.443683602445901
27179056,The American journal of sports medicine,2016,0.23903740570238097,2.170345649003168
27166289,The American journal of sports medicine,2016,0.10989360104399343,4.276897151250693
27166289,The American journal of sports medicine,2016,0.5140058725873125,1.8589504439273246
27166289,The American journal of sports medicine,2016,0.09680857696553664,4.8549792175238204
27166289,The American journal of sports medicine,2016,0.21828217093309188,4.377414064295342
27159313,The American journal of sports medicine,2016,0.3926801246581678,4.3040014233539345
27159313,The American journal of sports medicine,2016,0.5018821119080151,2.8688711828641806
27159304,The American journal of sports medicine,2016,0.2321729267262944,3.091832468462478
27159304,The American journal of sports medicine,2016,0.4372302160385834,3.3938063633914313
27159304,The American journal of sports medicine,2016,0.1509381939783382,-1.7316012418428508
27159303,The American journal of sports medicine,2016,0.11925089425822273,-3.172608835122628
27159303,The American journal of sports medicine,2016,0.15883386626636653,-2.502595622726829
27159303,The American journal of sports medicine,2016,0.11467078225249697,2.8150839131484684
27159303,The American journal of sports medicine,2016,0.006502953163539866,3.045174522739484
27159288,The American journal of sports medicine,2016,0.7397115637215133,2.2235762382790436
27159288,The American journal of sports medicine,2016,0.7888555629371157,3.3289293759226304
27022061,The American journal of sports medicine,2016,0.22751446595328395,2.7039407648766867
27022061,The American journal of sports medicine,2016,0.28228286690404236,5.288681217360734
27022061,The American journal of sports medicine,2016,0.31421915017950536,2.025900804288634
27002102,The American journal of sports medicine,2016,0.15886897545871065,2.162723737583203
27002102,The American journal of sports medicine,2016,0.15439676230537383,2.03897241845904
26980845,The American journal of sports medicine,2016,0.4105708960291073,2.6676839444677687
26980845,The American journal of sports medicine,2016,0.704898474790125,2.9012814408603123
26965680,The American journal of sports medicine,2016,0.575713624967048,2.5853124183785567
26965680,The American journal of sports medicine,2016,0.6433354783143534,2.01677537015811
26965680,The American journal of sports medicine,2016,0.6130424291367151,2.6861659469422428
26965680,The American journal of sports medicine,2016,0.7060753682365111,2.0291045381066755
26965680,The American journal of sports medicine,2016,0.6061489260048983,3.0546939706515444
26957218,The American journal of sports medicine,2016,0.404112271543319,3.100036937039853
26957217,The American journal of sports medicine,2016,0.1768232603469248,9.537200876522338
26957217,The American journal of sports medicine,2016,0.17082058243616102,10.489131014979828
26957217,The American journal of sports medicine,2016,0.612633938992079,4.595580721588314
26957217,The American journal of sports medicine,2016,0.2915979722548326,4.66730458587078
26957217,The American journal of sports medicine,2016,0.30863212341284035,5.911728409458033
26928338,The American journal of sports medicine,2016,0.06528912605540832,-9.156762188059611
26928338,The American journal of sports medicine,2016,0.14145425695628883,2.7715114144438204
26928338,The American journal of sports medicine,2016,0.1400248907437241,-0.8322364376575995
26920433,The American journal of sports medicine,2016,0.32954171369871643,2.553750104144999
26920433,The American journal of sports medicine,2016,0.4713367162302326,2.2807525618349507
26920433,The American journal of sports medicine,2016,0.4692677922185565,2.147937568088059
26920429,The American journal of sports medicine,2016,0.42490842066139234,2.5459725384303793
26867936,The American journal of sports medicine,2016,0.31075444880558484,4.2959998541084365
26867936,The American journal of sports medicine,2016,0.11238684385699857,2.993875662611732
26818451,The American journal of sports medicine,2016,0.3574073068512995,1.9947824070444933
26801923,The American journal of sports medicine,2016,0.5771089295281285,2.3359076238898973
26801923,The American journal of sports medicine,2016,0.6083732630691372,2.040307594728356
26786903,The American journal of sports medicine,2016,0.44322069343487897,2.0492241757442637
29236514,The American journal of sports medicine,2018,0.03761549263855373,3.715541990055199
29185781,The American journal of sports medicine,2018,0.8130896534091422,1.7591064411404338
29095655,The American journal of sports medicine,2018,0.012318567695727515,-2.2219463717056365
29095655,The American journal of sports medicine,2018,0.014050728353346939,-2.7572113944685563
